Feature,Average Pointwise Mutual Information
white southerners civil,-inf
southerners civil war,-inf
triggering,-inf
microcephaly,-inf
dtap,-inf
vaccine,-inf
recently,-inf
mandated,-inf
brazilian,-inf
injected,-inf
pregnant,-inf
<s> <s> likely,-inf
<s> likely triggering,-inf
likely triggering cause,-inf
triggering cause microcephaly,-inf
cause microcephaly dtap,-inf
microcephaly dtap shot,-inf
dtap shot vaccine,-inf
shot vaccine recently,-inf
vaccine recently mandated,-inf
recently mandated brazilian,-inf
mandated brazilian government,-inf
brazilian government injected,-inf
government injected pregnant,-inf
injected pregnant women,-inf
pregnant women .,-inf
women . </s>,-inf
<s> economy still,-inf
economy still three,-inf
still three people,-inf
three people looking,-inf
people looking every,-inf
looking every job,-inf
every job opening,-inf
job opening .,-inf
opening . </s>,-inf
agree,-inf
<s> says got,-inf
says got unions,-inf
got unions agree,-inf
unions agree 10,-inf
agree 10 million,-inf
10 million reduction,-inf
million reduction salaries,-inf
reduction salaries health,-inf
salaries health benefits,-inf
health benefits serving,-inf
benefits serving dan,-inf
serving dan e,-inf
dan e county,-inf
e county executive,-inf
county executive wisconsin,-inf
executive wisconsin .,-inf
legislators,-inf
<s> democrats lost,-inf
democrats lost 900,-inf
lost 900 state,-inf
900 state legislators,-inf
state legislators since,-inf
legislators since barack obama,-inf
since barack obama president,-inf
barack obama president .,-inf
carly,-inf
fiorina,-inf
banning,-inf
assault,-inf
<s> <s> carly,-inf
<s> carly fiorina,-inf
carly fiorina shes,-inf
fiorina shes banning,-inf
shes banning assault,-inf
banning assault weapons,-inf
assault weapons .,-inf
weapons . </s>,-inf
hillary's,-inf
baby,-inf
bond,-inf
born,-inf
multiplied,-inf
<s> <s> hillary's,-inf
<s> hillary's baby,-inf
hillary's baby bond,-inf
baby bond proposal,-inf
bond proposal would,-inf
proposal would give,-inf
would give 5,-inf
give 5 000,-inf
5 000 4,-inf
000 4 million,-inf
4 million babies,-inf
million babies born,-inf
babies born u,-inf
born u .,-inf
s . year,-inf
. year totaling,-inf
year totaling 20,-inf
totaling 20 billion,-inf
20 billion per,-inf
billion per year,-inf
per year multiplied,-inf
year multiplied four,-inf
multiplied four years,-inf
four years 80,-inf
years 80 billion,-inf
80 billion .,-inf
platform,-inf
<s> says campaign,-inf
says campaign platform,-inf
campaign platform includes,-inf
platform includes biggest,-inf
includes biggest investment,-inf
biggest investment new,-inf
investment new good,-inf
new good paying,-inf
good paying jobs,-inf
paying jobs since,-inf
jobs since world,-inf
since world war,-inf
pass,-inf
putting,-inf
cops,-inf
streets,-inf
<s> joe biden brought,-inf
joe biden brought republicans,-inf
brought republicans democrats,-inf
republicans democrats together,-inf
democrats together pass,-inf
together pass 1994,-inf
pass 1994 crime,-inf
1994 crime bill,-inf
crime bill putting,-inf
bill putting 100,-inf
putting 100 000,-inf
100 000 cops,-inf
000 cops streets,-inf
cops streets starting,-inf
streets starting eight,-inf
starting eight year,-inf
eight year drop,-inf
year drop crime,-inf
drop crime across,-inf
crime across country,-inf
across country .,-inf
hybrid,-inf
this,-inf
rhode island hybrid,-inf
island hybrid retirement,-inf
hybrid retirement plan,-inf
retirement plan well,-inf
plan well first,-inf
well first state,-inf
first state nation,-inf
state nation this,-inf
nation this .,-inf
this . </s>,-inf
attacks,-inf
not_failed,-inf
not_honor,-inf
not_repeated,-inf
not_requests,-inf
not_security,-inf
not_actually,-inf
not_reduced,-inf
not_libya,-inf
<s> <s> terrorist,-inf
<s> terrorist attacks,-inf
terrorist attacks benghazi,-inf
attacks benghazi state,-inf
benghazi state department,-inf
state department not,-inf
department not not_failed,-inf
not not_failed not_honor,-inf
not_failed not_honor not_repeated,-inf
not_honor not_repeated not_requests,-inf
not_repeated not_requests not_additional,-inf
not_requests not_additional not_security,-inf
not_additional not_security not_instead,-inf
not_security not_instead not_actually,-inf
not_instead not_actually not_reduced,-inf
not_actually not_reduced not_security,-inf
not_reduced not_security not_libya,-inf
not_security not_libya .,-inf
not_libya . </s>,-inf
failure,-inf
limit,-inf
payments,-inf
<s> <s> failure,-inf
<s> failure raise,-inf
failure raise debt,-inf
raise debt limit,-inf
debt limit not,-inf
limit not not_force,-inf
not not_force not_u,-inf
not_force not_u .,-inf
s . default,-inf
. default debt,-inf
default debt payments,-inf
debt payments .,-inf
payments . </s>,-inf
various,-inf
scoreboard,-inf
bucks,-inf
<s> democrats legislature,-inf
democrats legislature 2009,-inf
legislature 2009 voted,-inf
2009 voted various,-inf
voted various pork,-inf
various pork projects,-inf
pork projects including,-inf
projects including 5,-inf
including 5 million,-inf
5 million scoreboard,-inf
million scoreboard milwaukee,-inf
scoreboard milwaukee bucks,-inf
milwaukee bucks .,-inf
bucks . </s>,-inf
internment,-inf
camps,-inf
says donald trump defended,-inf
donald trump defended world,-inf
defended world war,-inf
war ii internment,-inf
ii internment camps,-inf
internment camps .,-inf
camps . </s>,-inf
mccollum,-inf
holds,-inf
<s> bill mccollum,-inf
bill mccollum holds,-inf
mccollum holds position,-inf
holds position embryonic,-inf
position embryonic stem,-inf
cell research barack obama,-inf
research barack obama .,-inf
barack obama . </s>,-inf
nra,-inf
leadership,-inf
pretty,-inf
intact,-inf
expanded,-inf
<s> <s> 1999,-inf
<s> 1999 nra,-inf
1999 nra leadership,-inf
nra leadership washington,-inf
leadership washington pretty,-inf
washington pretty much,-inf
pretty much people,-inf
much people intact,-inf
people intact expanded,-inf
intact expanded background,-inf
expanded background checks,-inf
background checks .,-inf
checks . </s>,-inf
turkey,-inf
arab,-inf
<s> <s> turkey,-inf
<s> turkey arab,-inf
turkey arab country,-inf
arab country .,-inf
<s> newt gingrich presidential,-inf
newt gingrich presidential campaign,-inf
presidential campaign exactly,-inf
campaign exactly challenges,-inf
exactly challenges ronald reagan,-inf
challenges ronald reagan successful,-inf
ronald reagan successful 1980,-inf
successful 1980 bid,-inf
1980 bid .,-inf
bid . </s>,-inf
dying,-inf
hiv,-inf
2004,-inf
<s> number people,-inf
number people atlanta,-inf
people atlanta dying,-inf
atlanta dying hiv,-inf
dying hiv aids,-inf
hiv aids declined,-inf
aids declined 59,-inf
declined 59 percent,-inf
59 percent 2004,-inf
percent 2004 2012,-inf
2004 2012 .,-inf
leffingwell,-inf
<s> says lee,-inf
says lee leffingwell,-inf
lee leffingwell raised,-inf
leffingwell raised property,-inf
raised property taxes,-inf
property taxes 20,-inf
taxes 20 percent,-inf
20 percent three,-inf
percent three years,-inf
three years .,-inf
accuses,-inf
contradictory,-inf
osama bin laden,-inf
<s> <s> accuses,-inf
<s> accuses president,-inf
accuses president barack obama,-inf
president barack obama making,-inf
barack obama making contradictory,-inf
making contradictory claims,-inf
contradictory claims efforts,-inf
claims efforts kill,-inf
efforts kill osama bin laden,-inf
kill osama bin laden 2008,-inf
osama bin laden 2008 2011,-inf
2008 2011 .,-inf
2011 . </s>,-inf
<s> <s> 8,-inf
<s> 8 years,-inf
8 years clintons,-inf
years clintons major,-inf
clintons major losses,-inf
major losses democrats,-inf
losses democrats across,-inf
democrats across nation,-inf
across nation .,-inf
92,-inf
<s> <s> 92,-inf
<s> 92 percent,-inf
92 percent jobs,-inf
percent jobs lost,-inf
jobs lost barack obama,-inf
lost barack obama first,-inf
barack obama first term,-inf
first term belonged,-inf
term belonged women,-inf
belonged women .,-inf
assassination,-inf
drone,-inf
strikes,-inf
president barack obama responsible,-inf
barack obama responsible assassination,-inf
responsible assassination least,-inf
assassination least four,-inf
least four american,-inf
four american citizens,-inf
american citizens drone,-inf
citizens drone strikes,-inf
drone strikes .,-inf
strikes . </s>,-inf
finally,-inf
double,-inf
<s> <s> used,-inf
<s> used policy,-inf
used policy republican,-inf
policy republican party,-inf
republican party get,-inf
party get rid,-inf
get rid department,-inf
rid department education,-inf
department education .,-inf
education . finally,-inf
. finally get,-inf
finally get charge,-inf
get charge chance,-inf
charge chance something,-inf
chance something double,-inf
something double size,-inf
double size department,-inf
size department education,-inf
education . </s>,-inf
395,-inf
pushed,-inf
bunked,-inf
cells,-inf
classrooms,-inf
areas,-inf
supposed,-inf
designated,-inf
inmate,-inf
<s> <s> 395,-inf
<s> 395 inmates,-inf
395 inmates pushed,-inf
inmates pushed triple,-inf
pushed triple bunked,-inf
triple bunked cells,-inf
bunked cells intended,-inf
cells intended two,-inf
intended two inmates,-inf
two inmates bunked,-inf
inmates bunked classrooms,-inf
bunked classrooms areas,-inf
classrooms areas supposed,-inf
areas supposed designated,-inf
supposed designated inmate,-inf
designated inmate labor,-inf
inmate labor .,-inf
labor . </s>,-inf
aclu,-inf
call,-inf
immediate,-inf
monitor,-inf
<s> <s> aclu,-inf
<s> aclu didnt,-inf
aclu didnt call,-inf
didnt call investigation,-inf
call investigation newark,-inf
investigation newark police,-inf
newark police department,-inf
police department called,-inf
department called immediate,-inf
called immediate federal,-inf
immediate federal monitor,-inf
federal monitor .,-inf
monitor . </s>,-inf
requiring,-inf
vaccinated,-inf
hpv,-inf
<s> says executive,-inf
says executive order,-inf
executive order requiring,-inf
order requiring young,-inf
requiring young girls,-inf
young girls vaccinated,-inf
girls vaccinated hpv,-inf
vaccinated hpv wasnt,-inf
hpv wasnt mandatory,-inf
wasnt mandatory .,-inf
mandatory . </s>,-inf
highway,-inf
closed,-inf
el,-inf
paso,-inf
bullets,-inf
<s> says highway,-inf
says highway closed,-inf
highway closed el,-inf
closed el paso,-inf
el paso bullets,-inf
paso bullets flying,-inf
bullets flying across,-inf
flying across border,-inf
across border .,-inf
extend,-inf
house representatives fails,-inf
representatives fails extend,-inf
fails extend middle,-inf
extend middle class,-inf
middle class tax,-inf
class tax cuts,-inf
tax cuts 400,-inf
cuts 400 000,-inf
400 000 middle,-inf
000 middle class,-inf
middle class rhode,-inf
class rhode island,-inf
rhode island families,-inf
island families see,-inf
families see federal,-inf
see federal income,-inf
income taxes increase,-inf
taxes increase .,-inf
gains,-inf
<s> <s> 95,-inf
<s> 95 percent,-inf
95 percent income,-inf
percent income gains,-inf
income gains last,-inf
gains last years,-inf
last years gone,-inf
years gone top,-inf
gone top 1,-inf
races,-inf
hispanics,-inf
electorate,-inf
<s> <s> eight,-inf
<s> eight nine,-inf
eight nine states,-inf
nine states competitive,-inf
states competitive senate,-inf
competitive senate races,-inf
senate races hispanics,-inf
races hispanics make,-inf
hispanics make less,-inf
make less 10,-inf
less 10 percent,-inf
10 percent electorate,-inf
percent electorate .,-inf
electorate . </s>,-inf
<s> <s> didnt,-inf
<s> didnt go,-inf
didnt go take,-inf
go take information,-inf
take information hillary clinton,-inf
information hillary clinton campaign,-inf
hillary clinton campaign .,-inf
sic,-inf
we'd,-inf
<s> <s> actually,-inf
<s> actually took,-inf
actually took number,-inf
took number muslims,-inf
number muslims sic,-inf
muslims sic americans,-inf
sic americans we'd,-inf
americans we'd one,-inf
we'd one largest,-inf
one largest muslim,-inf
largest muslim countries,-inf
muslim countries world,-inf
countries world .,-inf
we're,-inf
we,-inf
<s> <s> pace,-inf
<s> pace we're,-inf
pace we're job,-inf
we're job creation,-inf
job creation last,-inf
creation last four,-inf
last four months,-inf
four months .,-inf
months . .,-inf
. . we,-inf
. we created,-inf
we created jobs,-inf
created jobs year,-inf
jobs year entire,-inf
year entire bush,-inf
entire bush presidency,-inf
bush presidency .,-inf
nikita khrushchev,-inf
extra,-inf
shoe,-inf
1960,-inf
banged,-inf
desk,-inf
protest,-inf
<s> says nikita khrushchev,-inf
says nikita khrushchev brought,-inf
nikita khrushchev brought extra,-inf
brought extra shoe,-inf
extra shoe united,-inf
shoe united nations,-inf
united nations session,-inf
nations session 1960,-inf
session 1960 banged,-inf
1960 banged desk,-inf
banged desk protest,-inf
desk protest .,-inf
protest . </s>,-inf
low,-inf
toilets,-inf
each,-inf
<s> <s> low,-inf
<s> low flow,-inf
low flow toilets,-inf
flow toilets cost,-inf
toilets cost homeowners,-inf
cost homeowners 1,-inf
homeowners 1 000,-inf
1 000 each,-inf
000 each .,-inf
each . </s>,-inf
renacci,-inf
<s> jim renacci,-inf
jim renacci voted,-inf
renacci voted repeatedly,-inf
voted repeatedly end,-inf
repeatedly end medicare,-inf
end medicare .,-inf
liebermans,-inf
covers,-inf
sen . joe,-inf
. joe liebermans,-inf
joe liebermans home,-inf
liebermans home state,-inf
home state public,-inf
state public option,-inf
public option covers,-inf
option covers 10,-inf
covers 10 000,-inf
10 000 citizens,-inf
000 citizens introduced,-inf
citizens introduced republican,-inf
introduced republican governor,-inf
republican governor .,-inf
daily,-inf
expenses,-inf
<s> says months,-inf
says months special,-inf
months special session,-inf
special session cost,-inf
session cost state,-inf
cost state 27,-inf
state 27 300,-inf
27 300 day,-inf
300 day legislators,-inf
day legislators daily,-inf
legislators daily living,-inf
daily living expenses,-inf
living expenses .,-inf
expenses . </s>,-inf
powers,-inf
<s> <s> wind,-inf
<s> wind powers,-inf
wind powers nearly,-inf
powers nearly 13,-inf
nearly 13 million,-inf
13 million homes,-inf
million homes across,-inf
homes across country,-inf
<s> says businesses,-inf
says businesses pay,-inf
businesses pay roughly,-inf
pay roughly 60,-inf
roughly 60 percent,-inf
60 percent taxes,-inf
percent taxes texas,-inf
taxes texas .,-inf
ceos,-inf
<s> health insurance,-inf
health insurance companies,-inf
insurance companies pay,-inf
companies pay ceos,-inf
pay ceos 24,-inf
ceos 24 million,-inf
24 million year,-inf
million year </s>,-inf
year </s> </s>,-inf
franklin,-inf
delano,-inf
roosevelt,-inf
fast,-inf
track,-inf
every president since,-inf
president since franklin,-inf
since franklin delano,-inf
franklin delano roosevelt,-inf
delano roosevelt fast,-inf
roosevelt fast track,-inf
fast track trade,-inf
track trade authority,-inf
trade authority .,-inf
authority . </s>,-inf
deport,-inf
dreamers,-inf
says donald trump wants,-inf
donald trump wants deport,-inf
wants deport dreamers,-inf
deport dreamers .,-inf
dreamers . </s>,-inf
apparently,-inf
not_vetting,-inf
not_anybody,-inf
not_come,-inf
not_united,-inf
not_states,-inf
<s> says barack obama,-inf
says barack obama apparently,-inf
barack obama apparently not,-inf
apparently not not_vetting,-inf
not not_vetting not_people,-inf
not_vetting not_people not_saying,-inf
not_people not_saying not_anybody,-inf
not_saying not_anybody not_come,-inf
not_anybody not_come not_united,-inf
not_come not_united not_states,-inf
not_united not_states .,-inf
not_states . </s>,-inf
conservatives,-inf
<s> majority americans,-inf
majority americans conservatives,-inf
americans conservatives .,-inf
conservatives . </s>,-inf
lawmaker,-inf
seeks,-inf
defund,-inf
pieces,-inf
<s> says lawmaker,-inf
says lawmaker seeks,-inf
lawmaker seeks defund,-inf
seeks defund planned,-inf
defund planned parenthood,-inf
planned parenthood cutting,-inf
parenthood cutting children,-inf
cutting children small,-inf
children small pieces,-inf
small pieces .,-inf
pieces . </s>,-inf
<s> obama racked,-inf
obama racked debt,-inf
racked debt president,-inf
debt president history,-inf
president history 5,-inf
history 5 trillion,-inf
5 trillion .,-inf
ray,-inf
strauss,-inf
champion,-inf
says arizona congressional,-inf
arizona congressional candidate,-inf
congressional candidate ray,-inf
candidate ray strauss,-inf
ray strauss champion,-inf
strauss champion big,-inf
champion big government,-inf
big government votes,-inf
government votes raise,-inf
votes raise taxes,-inf
raise taxes local,-inf
taxes local city,-inf
local city council,-inf
city council .,-inf
council . </s>,-inf
reformers,-inf
chris christie bipartisan,-inf
christie bipartisan reformers,-inf
bipartisan reformers new,-inf
reformers new jersey,-inf
new jersey job,-inf
jersey job growth,-inf
job growth 11,-inf
growth 11 years,-inf
11 years .,-inf
<s> says oregon,-inf
says oregon near,-inf
oregon near top,-inf
near top top,-inf
top top list,-inf
top list comes,-inf
list comes capital,-inf
comes capital gains,-inf
capital gains tax,-inf
gains tax </s>,-inf
tax </s> </s>,-inf
<s> no .,-inf
. 1 issue,-inf
1 issue american,-inf
issue american people,-inf
american people care,-inf
people care getting,-inf
care getting america,-inf
getting america back,-inf
america back work,-inf
back work .,-inf
work . </s>,-inf
1944,-inf
<s> says 1944,-inf
says 1944 debt,-inf
1944 debt twice,-inf
debt twice much,-inf
twice much now,-inf
much now .,-inf
ronda,-inf
storms,-inf
taj,-inf
mahal,-inf
courthouse,-inf
<s> says ronda,-inf
says ronda storms,-inf
ronda storms voted,-inf
storms voted fund,-inf
voted fund taj,-inf
fund taj mahal,-inf
taj mahal courthouse,-inf
mahal courthouse .,-inf
courthouse . </s>,-inf
france,-inf
surveillance,-inf
thousandfold,-inf
invasive,-inf
<s> <s> france,-inf
<s> france surveillance,-inf
france surveillance program,-inf
surveillance program thousandfold,-inf
program thousandfold invasive,-inf
thousandfold invasive united,-inf
invasive united states,-inf
<s> one half,-inf
one half undocumented,-inf
half undocumented workers,-inf
undocumented workers pay,-inf
workers pay federal,-inf
pay federal income,-inf
income taxes means,-inf
taxes means paying,-inf
means paying federal,-inf
paying federal income,-inf
income taxes donald trump,-inf
taxes donald trump pays,-inf
donald trump pays .,-inf
pays . </s>,-inf
blue,-inf
chip,-inf
indicators,-inf
surveys,-inf
lots,-inf
forecasters,-inf
predicting,-inf
quarter,-inf
positive,-inf
fourth,-inf
last week blue,-inf
week blue chip,-inf
blue chip economic,-inf
chip economic indicators,-inf
economic indicators came,-inf
indicators came surveys,-inf
came surveys lots,-inf
surveys lots private,-inf
lots private forecasters,-inf
private forecasters .,-inf
forecasters . almost,-inf
. almost predicting,-inf
almost predicting turnaround,-inf
predicting turnaround third,-inf
turnaround third quarter,-inf
third quarter positive,-inf
quarter positive growth,-inf
positive growth fourth,-inf
growth fourth quarter,-inf
fourth quarter .,-inf
quarter . </s>,-inf
not_advanced,-inf
not_program,-inf
not_last,-inf
not_decade,-inf
<s> since united,-inf
since united states,-inf
united states began,-inf
states began negotiations,-inf
began negotiations iran,-inf
negotiations iran thats,-inf
iran thats probably,-inf
thats probably first,-inf
probably first year,-inf
first year half,-inf
year half iran,-inf
half iran not,-inf
iran not not_advanced,-inf
not not_advanced not_nuclear,-inf
not_advanced not_nuclear not_program,-inf
not_nuclear not_program not_last,-inf
not_program not_last not_decade,-inf
not_last not_decade .,-inf
not_decade . </s>,-inf
x,-inf
overseas,-inf
<s> says ohios,-inf
says ohios x,-inf
ohios x center,-inf
x center used,-inf
center used great,-inf
used great plant,-inf
great plant thousands,-inf
plant thousands people,-inf
thousands people worked,-inf
people worked left,-inf
worked left jobs,-inf
left jobs moved,-inf
jobs moved overseas,-inf
moved overseas .,-inf
overseas . </s>,-inf
troop,-inf
request,-inf
front,-inf
weve got 1,-inf
got 1 000,-inf
1 000 national,-inf
000 national guard,-inf
national guard troop,-inf
guard troop request,-inf
troop request thats,-inf
request thats front,-inf
thats front president,-inf
front president year,-inf
president year no,-inf
year no response,-inf
no response .,-inf
response . </s>,-inf
induced,-inf
charged,-inf
return,-inf
follow,-inf
<s> new law,-inf
new law doctors,-inf
law doctors performing,-inf
doctors performing drug,-inf
performing drug induced,-inf
drug induced abortions,-inf
induced abortions could,-inf
abortions could charged,-inf
could charged women,-inf
charged women dont,-inf
women dont return,-inf
dont return follow,-inf
return follow care,-inf
follow care </s>,-inf
care </s> </s>,-inf
backlog,-inf
<s> says veterans,-inf
says veterans disability,-inf
veterans disability claims,-inf
disability claims backlog,-inf
claims backlog doubled,-inf
backlog doubled obamas,-inf
doubled obamas first,-inf
obamas first term,-inf
first term .,-inf
view,-inf
pornography,-inf
molesting,-inf
<s> minimum 40,-inf
minimum 40 percent,-inf
40 percent view,-inf
percent view child,-inf
view child pornography,-inf
child pornography end,-inf
pornography end molesting,-inf
end molesting children,-inf
molesting children result,-inf
children result .,-inf
result . </s>,-inf
ways,-inf
mccrory,-inf
<s> <s> 67,-inf
<s> 67 different,-inf
67 different ways,-inf
different ways governor,-inf
ways governor mccrory,-inf
governor mccrory raised,-inf
mccrory raised taxes,-inf
raised taxes middle,-inf
taxes middle income,-inf
middle income families,-inf
income families .,-inf
adviser,-inf
admits,-inf
romneycare,-inf
blueprint,-inf
<s> romney adviser,-inf
romney adviser admits,-inf
adviser admits romneycare,-inf
admits romneycare blueprint,-inf
romneycare blueprint obamacare,-inf
blueprint obamacare .,-inf
affecting,-inf
says texas voters,-inf
texas voters asked,-inf
voters asked act,-inf
asked act november,-inf
act november proposed,-inf
november proposed constitutional,-inf
proposed constitutional amendment,-inf
constitutional amendment affecting,-inf
amendment affecting property,-inf
affecting property taxes,-inf
ballot,-inf
especially,-inf
<s> hard get,-inf
hard get people,-inf
get people portland,-inf
people portland vote,-inf
portland vote yes,-inf
vote yes ballot,-inf
yes ballot measures,-inf
ballot measures especially,-inf
measures especially theres,-inf
especially theres opposition,-inf
theres opposition .,-inf
opposition . </s>,-inf
nytimes,-inf
subscribers,-inf
apologizing,-inf
bad,-inf
<s> <s> nytimes,-inf
<s> nytimes sent,-inf
nytimes sent letter,-inf
sent letter subscribers,-inf
letter subscribers apologizing,-inf
subscribers apologizing bad,-inf
apologizing bad coverage,-inf
bad coverage me,-inf
coverage me .,-inf
shrink,-inf
<s> <s> businesses,-inf
<s> businesses oregon,-inf
businesses oregon shrink,-inf
oregon shrink back,-inf
shrink back businesses,-inf
back businesses result,-inf
businesses result law,-inf
result law .,-inf
hurricanes,-inf
striking,-inf
bores,-inf
hole,-inf
argument,-inf
<s> says 11,-inf
says 11 straight,-inf
11 straight years,-inf
straight years no,-inf
years no major,-inf
no major hurricanes,-inf
major hurricanes striking,-inf
hurricanes striking land,-inf
striking land united,-inf
land united states,-inf
united states bores,-inf
states bores hole,-inf
bores hole right,-inf
hole right whole,-inf
right whole climate,-inf
whole climate change,-inf
climate change argument,-inf
change argument .,-inf
argument . </s>,-inf
developed,-inf
switzerland,-inf
175,-inf
more,-inf
<s> spend money,-inf
spend money health,-inf
money health care,-inf
health care per,-inf
care per capita,-inf
per capita united,-inf
capita united states,-inf
united states country,-inf
states country world,-inf
country world .,-inf
world . 30,-inf
. 30 developed,-inf
30 developed countries,-inf
developed countries world,-inf
countries world spend,-inf
world spend 2,-inf
spend 2 1,-inf
2 1 2,-inf
1 2 times,-inf
2 times average,-inf
times average .,-inf
average . country,-inf
. country spends,-inf
country spends second,-inf
spends second per,-inf
second per capita,-inf
per capita switzerland,-inf
capita switzerland spend,-inf
switzerland spend 175,-inf
spend 175 percent,-inf
175 percent more,-inf
percent more .,-inf
more . </s>,-inf
does,-inf
<s> 2 half,-inf
2 half million,-inf
half million votes,-inf
million votes sanders,-inf
votes sanders does,-inf
sanders does .,-inf
does . </s>,-inf
<s> <s> abortion,-inf
<s> abortion </s>,-inf
abortion </s> </s>,-inf
<s> <s> members,-inf
<s> members congress,-inf
members congress receive,-inf
congress receive full,-inf
receive full pay,-inf
full pay retirement,-inf
pay retirement serving,-inf
retirement serving one,-inf
serving one term,-inf
one term .,-inf
revenues,-inf
rainy,-inf
<s> says worked,-inf
says worked democratic,-inf
worked democratic legislature,-inf
democratic legislature balance,-inf
legislature balance spending,-inf
balance spending revenues,-inf
spending revenues end,-inf
revenues end four,-inf
end four year,-inf
four year term,-inf
year term rainy,-inf
term rainy day,-inf
rainy day fund,-inf
day fund established,-inf
fund established 2,-inf
established 2 billion,-inf
2 billion .,-inf
270,-inf
infants,-inf
reported,-inf
following,-inf
attempted,-inf
notably,-inf
<s> 2010 alone,-inf
2010 alone 1,-inf
alone 1 270,-inf
1 270 infants,-inf
270 infants reported,-inf
infants reported died,-inf
reported died following,-inf
died following attempted,-inf
following attempted abortions,-inf
attempted abortions notably,-inf
abortions notably one,-inf
notably one year,-inf
one year .,-inf
spouse,-inf
says no .,-inf
. 2 cause,-inf
2 cause death,-inf
cause death u,-inf
death u .,-inf
s . women,-inf
. women 50,-inf
women 50 killed,-inf
50 killed spouse,-inf
killed spouse domestic,-inf
spouse domestic partner,-inf
domestic partner .,-inf
partner . </s>,-inf
everyone,-inf
everywhere,-inf
paychecks,-inf
pump,-inf
<s> <s> everyone,-inf
<s> everyone everywhere,-inf
everyone everywhere spending,-inf
everywhere spending hours,-inf
spending hours job,-inf
hours job less,-inf
job less time,-inf
less time families,-inf
time families bringing,-inf
families bringing home,-inf
bringing home smaller,-inf
home smaller smaller,-inf
smaller smaller paychecks,-inf
smaller paychecks theyre,-inf
paychecks theyre paying,-inf
theyre paying gas,-inf
paying gas pump,-inf
gas pump grocery,-inf
pump grocery stores,-inf
grocery stores .,-inf
stores . </s>,-inf
sleep,-inf
daylight,-inf
might,-inf
pose,-inf
risks,-inf
<s> <s> hour,-inf
<s> hour sleep,-inf
hour sleep lose,-inf
sleep lose change,-inf
lose change daylight,-inf
change daylight saving,-inf
daylight saving time,-inf
saving time might,-inf
time might initially,-inf
might initially pose,-inf
initially pose health,-inf
pose health risks,-inf
health risks .,-inf
risks . </s>,-inf
<s> david perdue,-inf
david perdue said,-inf
perdue said hed,-inf
said hed raise,-inf
hed raise taxes,-inf
raise taxes .,-inf
latina,-inf
<s> first latina,-inf
first latina run,-inf
latina run governor,-inf
run governor texas,-inf
governor texas .,-inf
craft,-inf
brewery,-inf
brewers,-inf
<s> says every,-inf
says every legislative,-inf
every legislative district,-inf
legislative district state,-inf
district state least,-inf
state least one,-inf
least one craft,-inf
one craft brewery,-inf
craft brewery countless,-inf
brewery countless home,-inf
countless home brewers,-inf
home brewers .,-inf
brewers . </s>,-inf
threshold,-inf
drunken,-inf
surrounding,-inf
offense,-inf
<s> wisconsins criminal,-inf
wisconsins criminal threshold,-inf
criminal threshold drunken,-inf
threshold drunken driving,-inf
drunken driving way,-inf
driving way line,-inf
way line states,-inf
line states surrounding,-inf
states surrounding us,-inf
surrounding us second,-inf
us second offense,-inf
second offense felony,-inf
offense felony .,-inf
felony . </s>,-inf
invested,-inf
<s> ohio invested,-inf
ohio invested children,-inf
invested children raising,-inf
children raising school,-inf
raising school funding,-inf
school funding 5,-inf
funding 5 .,-inf
5 . 5,-inf
5 percent last,-inf
percent last budget,-inf
last budget .,-inf
dallas,-inf
los,-inf
angeles,-inf
houston,-inf
detroit,-inf
<s> <s> poverty,-inf
<s> poverty level,-inf
poverty level dallas,-inf
level dallas school,-inf
dallas school district,-inf
school district one,-inf
district one highest,-inf
one highest country,-inf
highest country higher,-inf
country higher new,-inf
higher new york,-inf
new york chicago,-inf
york chicago los,-inf
chicago los angeles,-inf
los angeles houston,-inf
angeles houston detroit,-inf
houston detroit newark,-inf
detroit newark .,-inf
newark . </s>,-inf
760,-inf
says last six,-inf
bush administration u,-inf
administration u .,-inf
s . lost,-inf
. lost 3,-inf
3 . 5,-inf
million jobs including,-inf
jobs including 760,-inf
including 760 000,-inf
760 000 jobs,-inf
000 jobs january,-inf
jobs january 2009,-inf
january 2009 alone,-inf
2009 alone .,-inf
alone . </s>,-inf
upset,-inf
<s> <s> 2007,-inf
<s> 2007 nancy,-inf
2007 nancy pelosi,-inf
nancy pelosi met,-inf
pelosi met president,-inf
met president assad,-inf
president assad syria,-inf
assad syria nobody,-inf
syria nobody got,-inf
nobody got upset,-inf
got upset .,-inf
upset . </s>,-inf
carcieri,-inf
mrs,-inf
host,-inf
lighting,-inf
tree,-inf
<s> past eight,-inf
past eight years,-inf
eight years gov,-inf
years gov .,-inf
gov . carcieri,-inf
. carcieri mrs,-inf
carcieri mrs .,-inf
mrs . carcieri,-inf
. carcieri would,-inf
carcieri would host,-inf
would host lighting,-inf
host lighting state,-inf
lighting state house,-inf
state house christmas,-inf
house christmas tree,-inf
christmas tree .,-inf
tree . </s>,-inf
heavily,-inf
deployed,-inf
rhode island second,-inf
island second heavily,-inf
second heavily deployed,-inf
heavily deployed national,-inf
deployed national guard,-inf
national guard united,-inf
guard united states,-inf
demond,-inf
superintendent,-inf
gutted,-inf
<s> says demond,-inf
says demond means,-inf
demond means turnaround,-inf
means turnaround district,-inf
turnaround district superintendent,-inf
district superintendent milwaukee,-inf
superintendent milwaukee public,-inf
milwaukee public schools,-inf
public schools said,-inf
schools said district,-inf
