Feature,Pointwise Mutual Information
to deport our dreamers </s>,1.5022793286397813
deport our dreamers </s> </s>,1.5022793286397813
our dreamers </s> </s> </s>,1.5022793286397813
dreamers </s> </s> </s> </s>,1.5022793286397813
conservatives,1.5022793286397813
<s> <s> <s> the majority,1.5022793286397813
<s> <s> the majority of,1.5022793286397813
<s> the majority of americans,1.5022793286397813
the majority of americans are,1.5022793286397813
majority of americans are conservatives,1.5022793286397813
of americans are conservatives </s>,1.5022793286397813
americans are conservatives </s> </s>,1.5022793286397813
are conservatives </s> </s> </s>,1.5022793286397813
conservatives </s> </s> </s> </s>,1.5022793286397813
lawmaker,1.5022793286397813
seeks,1.5022793286397813
defund,1.5022793286397813
pieces,1.5022793286397813
<s> <s> says a lawmaker,1.5022793286397813
<s> says a lawmaker seeks,1.5022793286397813
says a lawmaker seeks to,1.5022793286397813
a lawmaker seeks to defund,1.5022793286397813
lawmaker seeks to defund planned,1.5022793286397813
seeks to defund planned parenthood,1.5022793286397813
to defund planned parenthood for,1.5022793286397813
defund planned parenthood for cutting,1.5022793286397813
planned parenthood for cutting children,1.5022793286397813
parenthood for cutting children into,1.5022793286397813
for cutting children into small,1.5022793286397813
cutting children into small pieces,1.5022793286397813
children into small pieces </s>,1.5022793286397813
into small pieces </s> </s>,1.5022793286397813
small pieces </s> </s> </s>,1.5022793286397813
pieces </s> </s> </s> </s>,1.5022793286397813
<s> <s> <s> obama has,1.5022793286397813
<s> <s> obama has racked,1.5022793286397813
<s> obama has racked up,1.5022793286397813
obama has racked up more,1.5022793286397813
has racked up more debt,1.5022793286397813
racked up more debt than,1.5022793286397813
up more debt than any,1.5022793286397813
more debt than any president,1.5022793286397813
debt than any president in,1.5022793286397813
than any president in history,1.5022793286397813
any president in history over,1.5022793286397813
president in history over 5,1.5022793286397813
in history over 5 trillion,1.5022793286397813
history over 5 trillion </s>,1.5022793286397813
over 5 trillion </s> </s>,1.5022793286397813
5 trillion </s> </s> </s>,1.5022793286397813
ray,1.5022793286397813
strauss,1.5022793286397813
champion,1.5022793286397813
<s> <s> <s> says arizona,1.5022793286397813
<s> <s> says arizona congressional,1.5022793286397813
<s> says arizona congressional candidate,1.5022793286397813
says arizona congressional candidate ray,1.5022793286397813
arizona congressional candidate ray strauss,1.5022793286397813
congressional candidate ray strauss is,1.5022793286397813
candidate ray strauss is a,1.5022793286397813
ray strauss is a champion,1.5022793286397813
strauss is a champion of,1.5022793286397813
is a champion of big,1.5022793286397813
a champion of big government,1.5022793286397813
champion of big government for,1.5022793286397813
of big government for his,1.5022793286397813
big government for his votes,1.5022793286397813
government for his votes to,1.5022793286397813
for his votes to raise,1.5022793286397813
his votes to raise taxes,1.5022793286397813
votes to raise taxes while,1.5022793286397813
to raise taxes while on,1.5022793286397813
raise taxes while on the,1.5022793286397813
taxes while on the local,1.5022793286397813
while on the local city,1.5022793286397813
on the local city council,1.5022793286397813
the local city council </s>,1.5022793286397813
local city council </s> </s>,1.5022793286397813
city council </s> </s> </s>,1.5022793286397813
council </s> </s> </s> </s>,1.5022793286397813
reformers,1.5022793286397813
<s> <s> <s> says with,1.5022793286397813
<s> <s> says with gov,1.5022793286397813
<s> says with gov chris,1.5022793286397813
says with gov chris christie,1.5022793286397813
with gov chris christie and,1.5022793286397813
gov chris christie and bipartisan,1.5022793286397813
chris christie and bipartisan reformers,1.5022793286397813
christie and bipartisan reformers new,1.5022793286397813
and bipartisan reformers new jersey,1.5022793286397813
bipartisan reformers new jersey had,1.5022793286397813
reformers new jersey had the,1.5022793286397813
new jersey had the most,1.5022793286397813
jersey had the most job,1.5022793286397813
had the most job growth,1.5022793286397813
the most job growth in,1.5022793286397813
most job growth in 11,1.5022793286397813
job growth in 11 years,1.5022793286397813
growth in 11 years </s>,1.5022793286397813
in 11 years </s> </s>,1.5022793286397813
11 years </s> </s> </s>,1.5022793286397813
<s> <s> <s> says oregon,1.5022793286397813
<s> <s> says oregon is,1.5022793286397813
<s> says oregon is near,1.5022793286397813
says oregon is near the,1.5022793286397813
oregon is near the top,1.5022793286397813
is near the top or,1.5022793286397813
near the top or at,1.5022793286397813
the top or at the,1.5022793286397813
top or at the top,1.5022793286397813
or at the top of,1.5022793286397813
at the top of the,1.5022793286397813
the top of the list,1.5022793286397813
top of the list when,1.5022793286397813
of the list when it,1.5022793286397813
the list when it comes,1.5022793286397813
list when it comes to,1.5022793286397813
when it comes to capital,1.5022793286397813
it comes to capital gains,1.5022793286397813
comes to capital gains tax,1.5022793286397813
to capital gains tax </s>,1.5022793286397813
capital gains tax </s> </s>,1.5022793286397813
gains tax </s> </s> </s>,1.5022793286397813
<s> <s> <s> the no,1.5022793286397813
<s> <s> the no 1,1.5022793286397813
<s> the no 1 issue,1.5022793286397813
the no 1 issue that,1.5022793286397813
no 1 issue that the,1.5022793286397813
1 issue that the american,1.5022793286397813
issue that the american people,1.5022793286397813
that the american people care,1.5022793286397813
the american people care about,1.5022793286397813
american people care about is,1.5022793286397813
people care about is getting,1.5022793286397813
care about is getting america,1.5022793286397813
about is getting america back,1.5022793286397813
is getting america back to,1.5022793286397813
getting america back to work,1.5022793286397813
america back to work </s>,1.5022793286397813
back to work </s> </s>,1.5022793286397813
to work </s> </s> </s>,1.5022793286397813
work </s> </s> </s> </s>,1.5022793286397813
ronda,1.5022793286397813
storms,1.5022793286397813
taj,1.5022793286397813
mahal,1.5022793286397813
courthouse,1.5022793286397813
<s> <s> <s> says ronda,1.5022793286397813
<s> <s> says ronda storms,1.5022793286397813
<s> says ronda storms voted,1.5022793286397813
says ronda storms voted to,1.5022793286397813
ronda storms voted to fund,1.5022793286397813
storms voted to fund the,1.5022793286397813
voted to fund the taj,1.5022793286397813
to fund the taj mahal,1.5022793286397813
fund the taj mahal courthouse,1.5022793286397813
the taj mahal courthouse </s>,1.5022793286397813
taj mahal courthouse </s> </s>,1.5022793286397813
mahal courthouse </s> </s> </s>,1.5022793286397813
courthouse </s> </s> </s> </s>,1.5022793286397813
france,1.5022793286397813
surveillance,1.5022793286397813
thousandfold,1.5022793286397813
invasive,1.5022793286397813
<s> <s> <s> in france,1.5022793286397813
<s> <s> in france they,1.5022793286397813
<s> in france they have,1.5022793286397813
in france they have a,1.5022793286397813
france they have a surveillance,1.5022793286397813
they have a surveillance program,1.5022793286397813
have a surveillance program a,1.5022793286397813
a surveillance program a thousandfold,1.5022793286397813
surveillance program a thousandfold more,1.5022793286397813
program a thousandfold more invasive,1.5022793286397813
a thousandfold more invasive than,1.5022793286397813
thousandfold more invasive than the,1.5022793286397813
more invasive than the united,1.5022793286397813
invasive than the united states,1.5022793286397813
than the united states </s>,1.5022793286397813
<s> <s> <s> one half,1.5022793286397813
<s> <s> one half of,1.5022793286397813
<s> one half of undocumented,1.5022793286397813
one half of undocumented workers,1.5022793286397813
half of undocumented workers pay,1.5022793286397813
of undocumented workers pay federal,1.5022793286397813
undocumented workers pay federal income,1.5022793286397813
workers pay federal income taxes,1.5022793286397813
pay federal income taxes which,1.5022793286397813
federal income taxes which means,1.5022793286397813
income taxes which means they,1.5022793286397813
taxes which means they are,1.5022793286397813
which means they are paying,1.5022793286397813
means they are paying more,1.5022793286397813
they are paying more federal,1.5022793286397813
are paying more federal income,1.5022793286397813
paying more federal income taxes,1.5022793286397813
more federal income taxes than,1.5022793286397813
federal income taxes than donald,1.5022793286397813
income taxes than donald trump,1.5022793286397813
taxes than donald trump pays,1.5022793286397813
than donald trump pays </s>,1.5022793286397813
donald trump pays </s> </s>,1.5022793286397813
trump pays </s> </s> </s>,1.5022793286397813
pays </s> </s> </s> </s>,1.5022793286397813
blue,1.5022793286397813
chip,1.5022793286397813
indicators,1.5022793286397813
surveys,1.5022793286397813
lots,1.5022793286397813
forecasters,1.5022793286397813
predicting,1.5022793286397813
quarter,1.5022793286397813
positive,1.5022793286397813
fourth,1.5022793286397813
<s> last week the blue,1.5022793286397813
last week the blue chip,1.5022793286397813
week the blue chip economic,1.5022793286397813
the blue chip economic indicators,1.5022793286397813
blue chip economic indicators came,1.5022793286397813
chip economic indicators came out,1.5022793286397813
economic indicators came out that,1.5022793286397813
indicators came out that surveys,1.5022793286397813
came out that surveys lots,1.5022793286397813
out that surveys lots of,1.5022793286397813
that surveys lots of private,1.5022793286397813
surveys lots of private forecasters,1.5022793286397813
lots of private forecasters almost,1.5022793286397813
of private forecasters almost all,1.5022793286397813
private forecasters almost all of,1.5022793286397813
forecasters almost all of them,1.5022793286397813
almost all of them are,1.5022793286397813
all of them are predicting,1.5022793286397813
of them are predicting a,1.5022793286397813
them are predicting a turnaround,1.5022793286397813
are predicting a turnaround in,1.5022793286397813
predicting a turnaround in the,1.5022793286397813
a turnaround in the third,1.5022793286397813
turnaround in the third quarter,1.5022793286397813
in the third quarter and,1.5022793286397813
the third quarter and positive,1.5022793286397813
third quarter and positive growth,1.5022793286397813
quarter and positive growth in,1.5022793286397813
and positive growth in the,1.5022793286397813
positive growth in the fourth,1.5022793286397813
growth in the fourth quarter,1.5022793286397813
in the fourth quarter </s>,1.5022793286397813
the fourth quarter </s> </s>,1.5022793286397813
fourth quarter </s> </s> </s>,1.5022793286397813
quarter </s> </s> </s> </s>,1.5022793286397813
<s> <s> since the united,1.5022793286397813
<s> since the united states,1.5022793286397813
since the united states began,1.5022793286397813
the united states began negotiations,1.5022793286397813
united states began negotiations with,1.5022793286397813
states began negotiations with iran,1.5022793286397813
began negotiations with iran thats,1.5022793286397813
negotiations with iran thats probably,1.5022793286397813
with iran thats probably the,1.5022793286397813
iran thats probably the first,1.5022793286397813
thats probably the first year,1.5022793286397813
probably the first year and,1.5022793286397813
the first year and a,1.5022793286397813
first year and a half,1.5022793286397813
year and a half in,1.5022793286397813
and a half in which,1.5022793286397813
a half in which iran,1.5022793286397813
half in which iran has,1.5022793286397813
in which iran has not,1.5022793286397813
which iran has not advanced,1.5022793286397813
iran has not advanced its,1.5022793286397813
has not advanced its nuclear,1.5022793286397813
not advanced its nuclear program,1.5022793286397813
advanced its nuclear program in,1.5022793286397813
its nuclear program in the,1.5022793286397813
nuclear program in the last,1.5022793286397813
program in the last decade,1.5022793286397813
in the last decade </s>,1.5022793286397813
the last decade </s> </s>,1.5022793286397813
last decade </s> </s> </s>,1.5022793286397813
troop,1.5022793286397813
request,1.5022793286397813
front,1.5022793286397813
<s> weve got a 1,1.5022793286397813
weve got a 1 000,1.5022793286397813
got a 1 000 national,1.5022793286397813
a 1 000 national guard,1.5022793286397813
1 000 national guard troop,1.5022793286397813
000 national guard troop request,1.5022793286397813
national guard troop request thats,1.5022793286397813
guard troop request thats been,1.5022793286397813
troop request thats been in,1.5022793286397813
request thats been in front,1.5022793286397813
thats been in front of,1.5022793286397813
been in front of this,1.5022793286397813
in front of this president,1.5022793286397813
front of this president for,1.5022793286397813
of this president for over,1.5022793286397813
this president for over a,1.5022793286397813
president for over a year,1.5022793286397813
for over a year and,1.5022793286397813
over a year and no,1.5022793286397813
a year and no response,1.5022793286397813
year and no response </s>,1.5022793286397813
and no response </s> </s>,1.5022793286397813
no response </s> </s> </s>,1.5022793286397813
response </s> </s> </s> </s>,1.5022793286397813
backlog,1.5022793286397813
<s> <s> <s> says veterans,1.5022793286397813
<s> <s> says veterans disability,1.5022793286397813
<s> says veterans disability claims,1.5022793286397813
says veterans disability claims backlog,1.5022793286397813
veterans disability claims backlog doubled,1.5022793286397813
disability claims backlog doubled in,1.5022793286397813
claims backlog doubled in obamas,1.5022793286397813
backlog doubled in obamas first,1.5022793286397813
doubled in obamas first term,1.5022793286397813
in obamas first term </s>,1.5022793286397813
obamas first term </s> </s>,1.5022793286397813
first term </s> </s> </s>,1.5022793286397813
ways,1.5022793286397813
mccrory,1.5022793286397813
<s> <s> <s> in 67,1.5022793286397813
<s> <s> in 67 different,1.5022793286397813
<s> in 67 different ways,1.5022793286397813
in 67 different ways governor,1.5022793286397813
67 different ways governor mccrory,1.5022793286397813
different ways governor mccrory has,1.5022793286397813
ways governor mccrory has raised,1.5022793286397813
governor mccrory has raised taxes,1.5022793286397813
mccrory has raised taxes on,1.5022793286397813
has raised taxes on middle,1.5022793286397813
raised taxes on middle income,1.5022793286397813
taxes on middle income families,1.5022793286397813
on middle income families </s>,1.5022793286397813
middle income families </s> </s>,1.5022793286397813
income families </s> </s> </s>,1.5022793286397813
adviser,1.5022793286397813
admits,1.5022793286397813
romneycare,1.5022793286397813
blueprint,1.5022793286397813
<s> <s> <s> romney adviser,1.5022793286397813
<s> <s> romney adviser admits,1.5022793286397813
<s> romney adviser admits romneycare,1.5022793286397813
romney adviser admits romneycare was,1.5022793286397813
adviser admits romneycare was blueprint,1.5022793286397813
admits romneycare was blueprint for,1.5022793286397813
romneycare was blueprint for obamacare,1.5022793286397813
was blueprint for obamacare </s>,1.5022793286397813
blueprint for obamacare </s> </s>,1.5022793286397813
shrink,1.5022793286397813
<s> <s> <s> some businesses,1.5022793286397813
<s> <s> some businesses in,1.5022793286397813
<s> some businesses in oregon,1.5022793286397813
some businesses in oregon are,1.5022793286397813
businesses in oregon are having,1.5022793286397813
in oregon are having to,1.5022793286397813
oregon are having to shrink,1.5022793286397813
are having to shrink back,1.5022793286397813
having to shrink back their,1.5022793286397813
to shrink back their businesses,1.5022793286397813
shrink back their businesses as,1.5022793286397813
back their businesses as a,1.5022793286397813
their businesses as a result,1.5022793286397813
businesses as a result of,1.5022793286397813
as a result of the,1.5022793286397813
a result of the law,1.5022793286397813
result of the law </s>,1.5022793286397813
of the law </s> </s>,1.5022793286397813
developed,1.5022793286397813
switzerland,1.5022793286397813
175,1.5022793286397813
<s> <s> we spend more,1.5022793286397813
<s> we spend more money,1.5022793286397813
we spend more money on,1.5022793286397813
spend more money on health,1.5022793286397813
more money on health care,1.5022793286397813
money on health care per,1.5022793286397813
on health care per capita,1.5022793286397813
health care per capita in,1.5022793286397813
care per capita in the,1.5022793286397813
per capita in the united,1.5022793286397813
capita in the united states,1.5022793286397813
the united states than any,1.5022793286397813
united states than any other,1.5022793286397813
states than any other country,1.5022793286397813
than any other country in,1.5022793286397813
any other country in the,1.5022793286397813
other country in the world,1.5022793286397813
country in the world of,1.5022793286397813
in the world of the,1.5022793286397813
the world of the 30,1.5022793286397813
world of the 30 developed,1.5022793286397813
of the 30 developed countries,1.5022793286397813
the 30 developed countries in,1.5022793286397813
30 developed countries in the,1.5022793286397813
developed countries in the world,1.5022793286397813
countries in the world we,1.5022793286397813
in the world we spend,1.5022793286397813
the world we spend 2,1.5022793286397813
world we spend 2 1,1.5022793286397813
we spend 2 1 2,1.5022793286397813
spend 2 1 2 times,1.5022793286397813
2 1 2 times more,1.5022793286397813
1 2 times more than,1.5022793286397813
2 times more than the,1.5022793286397813
times more than the average,1.5022793286397813
more than the average of,1.5022793286397813
than the average of the,1.5022793286397813
the average of the country,1.5022793286397813
average of the country that,1.5022793286397813
of the country that spends,1.5022793286397813
the country that spends the,1.5022793286397813
country that spends the second,1.5022793286397813
that spends the second most,1.5022793286397813
spends the second most per,1.5022793286397813
the second most per capita,1.5022793286397813
second most per capita switzerland,1.5022793286397813
most per capita switzerland we,1.5022793286397813
per capita switzerland we spend,1.5022793286397813
capita switzerland we spend 175,1.5022793286397813
switzerland we spend 175 percent,1.5022793286397813
we spend 175 percent more,1.5022793286397813
spend 175 percent more </s>,1.5022793286397813
175 percent more </s> </s>,1.5022793286397813
percent more </s> </s> </s>,1.5022793286397813
more </s> </s> </s> </s>,1.5022793286397813
<s> <s> i have 2,1.5022793286397813
<s> i have 2 and,1.5022793286397813
i have 2 and a,1.5022793286397813
have 2 and a half,1.5022793286397813
2 and a half million,1.5022793286397813
and a half million more,1.5022793286397813
a half million more votes,1.5022793286397813
half million more votes than,1.5022793286397813
million more votes than he,1.5022793286397813
more votes than he sanders,1.5022793286397813
votes than he sanders does,1.5022793286397813
than he sanders does </s>,1.5022793286397813
he sanders does </s> </s>,1.5022793286397813
sanders does </s> </s> </s>,1.5022793286397813
does </s> </s> </s> </s>,1.5022793286397813
revenues,1.5022793286397813
rainy,1.5022793286397813
<s> <s> says he worked,1.5022793286397813
<s> says he worked with,1.5022793286397813
says he worked with the,1.5022793286397813
he worked with the democratic,1.5022793286397813
worked with the democratic legislature,1.5022793286397813
with the democratic legislature to,1.5022793286397813
the democratic legislature to balance,1.5022793286397813
democratic legislature to balance spending,1.5022793286397813
legislature to balance spending with,1.5022793286397813
to balance spending with revenues,1.5022793286397813
balance spending with revenues so,1.5022793286397813
spending with revenues so that,1.5022793286397813
with revenues so that at,1.5022793286397813
revenues so that at the,1.5022793286397813
so that at the end,1.5022793286397813
that at the end of,1.5022793286397813
the end of my four,1.5022793286397813
end of my four year,1.5022793286397813
of my four year term,1.5022793286397813
my four year term the,1.5022793286397813
four year term the rainy,1.5022793286397813
year term the rainy day,1.5022793286397813
term the rainy day fund,1.5022793286397813
the rainy day fund was,1.5022793286397813
rainy day fund was established,1.5022793286397813
day fund was established at,1.5022793286397813
fund was established at more,1.5022793286397813
was established at more than,1.5022793286397813
established at more than 2,1.5022793286397813
at more than 2 billion,1.5022793286397813
more than 2 billion </s>,1.5022793286397813
than 2 billion </s> </s>,1.5022793286397813
2 billion </s> </s> </s>,1.5022793286397813
everyone,1.5022793286397813
everywhere,1.5022793286397813
paychecks,1.5022793286397813
pump,1.5022793286397813
<s> <s> <s> <s> just,1.5022793286397813
<s> <s> <s> just about,1.5022793286397813
<s> <s> just about everyone,1.5022793286397813
<s> just about everyone everywhere,1.5022793286397813
just about everyone everywhere is,1.5022793286397813
about everyone everywhere is spending,1.5022793286397813
everyone everywhere is spending more,1.5022793286397813
everywhere is spending more hours,1.5022793286397813
is spending more hours on,1.5022793286397813
spending more hours on the,1.5022793286397813
more hours on the job,1.5022793286397813
hours on the job less,1.5022793286397813
on the job less time,1.5022793286397813
the job less time with,1.5022793286397813
job less time with their,1.5022793286397813
less time with their families,1.5022793286397813
time with their families bringing,1.5022793286397813
with their families bringing home,1.5022793286397813
their families bringing home smaller,1.5022793286397813
families bringing home smaller and,1.5022793286397813
bringing home smaller and smaller,1.5022793286397813
home smaller and smaller paychecks,1.5022793286397813
smaller and smaller paychecks while,1.5022793286397813
and smaller paychecks while theyre,1.5022793286397813
smaller paychecks while theyre paying,1.5022793286397813
paychecks while theyre paying more,1.5022793286397813
while theyre paying more and,1.5022793286397813
theyre paying more and more,1.5022793286397813
paying more and more at,1.5022793286397813
more and more at the,1.5022793286397813
and more at the gas,1.5022793286397813
more at the gas pump,1.5022793286397813
at the gas pump and,1.5022793286397813
the gas pump and the,1.5022793286397813
gas pump and the grocery,1.5022793286397813
pump and the grocery stores,1.5022793286397813
and the grocery stores </s>,1.5022793286397813
the grocery stores </s> </s>,1.5022793286397813
grocery stores </s> </s> </s>,1.5022793286397813
stores </s> </s> </s> </s>,1.5022793286397813
sleep,1.5022793286397813
daylight,1.5022793286397813
might,1.5022793286397813
pose,1.5022793286397813
risks,1.5022793286397813
<s> <s> <s> the hour,1.5022793286397813
<s> <s> the hour of,1.5022793286397813
<s> the hour of sleep,1.5022793286397813
the hour of sleep you,1.5022793286397813
hour of sleep you lose,1.5022793286397813
of sleep you lose during,1.5022793286397813
sleep you lose during the,1.5022793286397813
you lose during the change,1.5022793286397813
lose during the change to,1.5022793286397813
during the change to daylight,1.5022793286397813
the change to daylight saving,1.5022793286397813
change to daylight saving time,1.5022793286397813
to daylight saving time might,1.5022793286397813
daylight saving time might initially,1.5022793286397813
saving time might initially pose,1.5022793286397813
time might initially pose some,1.5022793286397813
might initially pose some health,1.5022793286397813
initially pose some health risks,1.5022793286397813
pose some health risks </s>,1.5022793286397813
some health risks </s> </s>,1.5022793286397813
health risks </s> </s> </s>,1.5022793286397813
risks </s> </s> </s> </s>,1.5022793286397813
<s> <s> <s> david perdue,1.5022793286397813
<s> <s> david perdue said,1.5022793286397813
<s> david perdue said hed,1.5022793286397813
david perdue said hed raise,1.5022793286397813
perdue said hed raise taxes,1.5022793286397813
said hed raise taxes </s>,1.5022793286397813
hed raise taxes </s> </s>,1.5022793286397813
raise taxes </s> </s> </s>,1.5022793286397813
dallas,1.5022793286397813
los,1.5022793286397813
angeles,1.5022793286397813
houston,1.5022793286397813
detroit,1.5022793286397813
<s> <s> <s> the poverty,1.5022793286397813
<s> <s> the poverty level,1.5022793286397813
<s> the poverty level in,1.5022793286397813
the poverty level in the,1.5022793286397813
poverty level in the dallas,1.5022793286397813
level in the dallas school,1.5022793286397813
in the dallas school district,1.5022793286397813
the dallas school district is,1.5022793286397813
dallas school district is one,1.5022793286397813
school district is one of,1.5022793286397813
district is one of the,1.5022793286397813
one of the highest in,1.5022793286397813
of the highest in the,1.5022793286397813
the highest in the country,1.5022793286397813
highest in the country higher,1.5022793286397813
in the country higher than,1.5022793286397813
the country higher than new,1.5022793286397813
country higher than new york,1.5022793286397813
higher than new york chicago,1.5022793286397813
than new york chicago los,1.5022793286397813
new york chicago los angeles,1.5022793286397813
york chicago los angeles houston,1.5022793286397813
chicago los angeles houston detroit,1.5022793286397813
los angeles houston detroit and,1.5022793286397813
angeles houston detroit and newark,1.5022793286397813
houston detroit and newark </s>,1.5022793286397813
detroit and newark </s> </s>,1.5022793286397813
and newark </s> </s> </s>,1.5022793286397813
newark </s> </s> </s> </s>,1.5022793286397813
760,1.5022793286397813
says in the last six,1.5022793286397813
of the bush administration the,1.5022793286397813
the bush administration the u,1.5022793286397813
bush administration the u s,1.5022793286397813
administration the u s lost,1.5022793286397813
the u s lost 3,1.5022793286397813
u s lost 3 5,1.5022793286397813
s lost 3 5 million,1.5022793286397813
lost 3 5 million jobs,1.5022793286397813
3 5 million jobs including,1.5022793286397813
5 million jobs including 760,1.5022793286397813
million jobs including 760 000,1.5022793286397813
jobs including 760 000 jobs,1.5022793286397813
including 760 000 jobs during,1.5022793286397813
760 000 jobs during january,1.5022793286397813
000 jobs during january 2009,1.5022793286397813
jobs during january 2009 alone,1.5022793286397813
during january 2009 alone </s>,1.5022793286397813
january 2009 alone </s> </s>,1.5022793286397813
2009 alone </s> </s> </s>,1.5022793286397813
alone </s> </s> </s> </s>,1.5022793286397813
heavily,1.5022793286397813
deployed,1.5022793286397813
<s> <s> <s> <s> rhode,1.5022793286397813
<s> <s> <s> rhode island,1.5022793286397813
<s> <s> rhode island has,1.5022793286397813
<s> rhode island has the,1.5022793286397813
rhode island has the the,1.5022793286397813
island has the the second,1.5022793286397813
has the the second most,1.5022793286397813
the the second most heavily,1.5022793286397813
the second most heavily deployed,1.5022793286397813
second most heavily deployed national,1.5022793286397813
most heavily deployed national guard,1.5022793286397813
heavily deployed national guard in,1.5022793286397813
deployed national guard in the,1.5022793286397813
national guard in the united,1.5022793286397813
guard in the united states,1.5022793286397813
in the united states </s>,1.5022793286397813
saysvirginia,1.5022793286397813
republicanscott,1.5022793286397813
taylor,1.5022793286397813
failing,1.5022793286397813
appear,1.5022793286397813
issued,1.5022793286397813
arrest,1.5022793286397813
<s> <s> <s> <s> saysvirginia,1.5022793286397813
<s> <s> <s> saysvirginia republicanscott,1.5022793286397813
<s> <s> saysvirginia republicanscott taylor,1.5022793286397813
<s> saysvirginia republicanscott taylor has,1.5022793286397813
saysvirginia republicanscott taylor has been,1.5022793286397813
republicanscott taylor has been convicted,1.5022793286397813
taylor has been convicted in,1.5022793286397813
has been convicted in at,1.5022793286397813
been convicted in at least,1.5022793286397813
convicted in at least four,1.5022793286397813
in at least four different,1.5022793286397813
at least four different courts,1.5022793286397813
least four different courts across,1.5022793286397813
four different courts across the,1.5022793286397813
different courts across the country,1.5022793286397813
courts across the country at,1.5022793286397813
across the country at times,1.5022793286397813
the country at times failing,1.5022793286397813
country at times failing to,1.5022793286397813
at times failing to even,1.5022793286397813
times failing to even appear,1.5022793286397813
failing to even appear and,1.5022793286397813
to even appear and having,1.5022793286397813
even appear and having a,1.5022793286397813
appear and having a warrant,1.5022793286397813
and having a warrant issued,1.5022793286397813
having a warrant issued for,1.5022793286397813
a warrant issued for his,1.5022793286397813
warrant issued for his arrest,1.5022793286397813
issued for his arrest </s>,1.5022793286397813
for his arrest </s> </s>,1.5022793286397813
his arrest </s> </s> </s>,1.5022793286397813
arrest </s> </s> </s> </s>,1.5022793286397813
travis,1.5022793286397813
settled,1.5022793286397813
<s> <s> <s> nearly 90,1.5022793286397813
<s> <s> nearly 90 of,1.5022793286397813
<s> nearly 90 of travis,1.5022793286397813
nearly 90 of travis county,1.5022793286397813
90 of travis county government,1.5022793286397813
of travis county government races,1.5022793286397813
travis county government races will,1.5022793286397813
county government races will be,1.5022793286397813
government races will be settled,1.5022793286397813
races will be settled by,1.5022793286397813
will be settled by the,1.5022793286397813
be settled by the time,1.5022793286397813
settled by the time of,1.5022793286397813
by the time of the,1.5022793286397813
the time of the democratic,1.5022793286397813
time of the democratic primary,1.5022793286397813
of the democratic primary </s>,1.5022793286397813
the democratic primary </s> </s>,1.5022793286397813
democratic primary </s> </s> </s>,1.5022793286397813
primary </s> </s> </s> </s>,1.5022793286397813
achieved,1.5022793286397813
arrests,1.5022793286397813
46,1.5022793286397813
tons,1.5022793286397813
narcotics,1.5022793286397813
confiscated,1.5022793286397813
<s> <s> <s> <s> savings,1.5022793286397813
<s> <s> <s> savings that,1.5022793286397813
<s> <s> savings that i,1.5022793286397813
<s> savings that i achieved,1.5022793286397813
savings that i achieved helped,1.5022793286397813
that i achieved helped fund,1.5022793286397813
i achieved helped fund cameras,1.5022793286397813
achieved helped fund cameras on,1.5022793286397813
helped fund cameras on the,1.5022793286397813
fund cameras on the border,1.5022793286397813
cameras on the border as,1.5022793286397813
on the border as a,1.5022793286397813
the border as a result,1.5022793286397813
border as a result more,1.5022793286397813
as a result more than,1.5022793286397813
a result more than 21,1.5022793286397813
result more than 21 500,1.5022793286397813
more than 21 500 arrests,1.5022793286397813
than 21 500 arrests have,1.5022793286397813
21 500 arrests have been,1.5022793286397813
500 arrests have been made,1.5022793286397813
arrests have been made and,1.5022793286397813
have been made and 46,1.5022793286397813
been made and 46 tons,1.5022793286397813
made and 46 tons of,1.5022793286397813
and 46 tons of narcotics,1.5022793286397813
46 tons of narcotics confiscated,1.5022793286397813
tons of narcotics confiscated </s>,1.5022793286397813
of narcotics confiscated </s> </s>,1.5022793286397813
narcotics confiscated </s> </s> </s>,1.5022793286397813
confiscated </s> </s> </s> </s>,1.5022793286397813
appalled,1.5022793286397813
learn,1.5022793286397813
exempts,1.5022793286397813
<s> the american people will,1.5022793286397813
the american people will be,1.5022793286397813
american people will be appalled,1.5022793286397813
people will be appalled to,1.5022793286397813
will be appalled to learn,1.5022793286397813
be appalled to learn the,1.5022793286397813
appalled to learn the health,1.5022793286397813
to learn the health care,1.5022793286397813
learn the health care bill,1.5022793286397813
the health care bill exempts,1.5022793286397813
health care bill exempts congressional,1.5022793286397813
care bill exempts congressional leadership,1.5022793286397813
bill exempts congressional leadership and,1.5022793286397813
exempts congressional leadership and committee,1.5022793286397813
congressional leadership and committee staff,1.5022793286397813
leadership and committee staff </s>,1.5022793286397813
and committee staff </s> </s>,1.5022793286397813
committee staff </s> </s> </s>,1.5022793286397813
staff </s> </s> </s> </s>,1.5022793286397813
1964,1.5022793286397813
<s> <s> says the number,1.5022793286397813
<s> says the number of,1.5022793286397813
says the number of americans,1.5022793286397813
the number of americans living,1.5022793286397813
number of americans living at,1.5022793286397813
of americans living at or,1.5022793286397813
americans living at or below,1.5022793286397813
living at or below the,1.5022793286397813
at or below the poverty,1.5022793286397813
or below the poverty line,1.5022793286397813
below the poverty line is,1.5022793286397813
the poverty line is at,1.5022793286397813
poverty line is at its,1.5022793286397813
line is at its highest,1.5022793286397813
is at its highest level,1.5022793286397813
at its highest level since,1.5022793286397813
its highest level since 1964,1.5022793286397813
